,ID,Count
583,18871,282.1614902625287
584,18872,324.9265612465331
585,18873,419.8761117385228
586,18874,595.9664554548583
587,18875,660.7069587110544
588,18876,667.7069658578102
589,18877,590.5347559202173
590,18878,631.4255080507191
591,18879,623.4500900720385
592,18880,607.5375055198508
593,18881,621.690525434056
594,18882,636.991087503467
595,18883,675.9118922675318
596,18884,649.5279855490901
597,18885,606.2656462978302
598,18886,608.4651020953081
599,18887,594.0825737500624
600,18888,531.9142584051467
601,18889,424.4954065335928
602,18890,359.2538616886909
603,18891,296.8386312321729
604,18892,249.8499729557302
605,18893,223.65693894164372
606,18894,240.4919420376699
607,18895,278.90713158413183
608,18896,321.178964175613
609,18897,415.03339749422094
610,18898,589.0927725701442
611,18899,653.086579959305
612,18900,660.0058513047801
613,18901,583.7237204878633
614,18902,624.1428520086982
615,18903,616.2594199019685
616,18904,600.5303659144407
617,18905,614.5201495091167
618,18906,629.6442398817394
619,18907,668.1161447670991
620,18908,642.0365414308067
621,18909,599.2731759022157
622,18910,601.4472638932803
623,18911,587.2306189430153
624,18912,547.294242727028
625,18913,436.76943866195234
626,18914,369.6414733630124
627,18915,305.42154365149395
628,18916,257.0742362766707
629,18917,230.1238462674902
630,18918,247.44562346213146
631,18919,286.9715653593918
632,18920,330.4656628408262
633,18921,427.033841260585
634,18922,606.1260396110165
635,18923,671.9701898680179
636,18924,679.0895278278593
637,18925,600.6017445820687
638,18926,642.1895712436551
639,18927,634.0781943877705
640,18928,617.8943441621205
641,18929,632.2886340262802
642,18930,647.8500284740204
643,18931,687.4343256004599
644,18932,660.6006460496369
645,18933,616.6008032486513
646,18934,618.837753700514
647,18935,604.2100429196387
648,18936,531.2244173843958
649,18937,423.94487730840297
650,18938,358.78794439705985
651,18939,296.45366041943043
652,18940,249.52594185926142
653,18941,223.36687766086484
654,18942,240.18004739646386
655,18943,278.54541618112006
656,18944,320.7624263201417
657,18945,414.4951395737967
658,18946,588.3287765818335
659,18947,652.2395902314704
660,18948,659.1498879554786
661,18949,582.9666876375213
662,18950,623.333399478858
663,18951,615.4601914162587
664,18952,599.7515364808089
665,18953,613.7231766878194
666,18954,628.8276525872902
667,18955,667.2496631565698
668,18956,641.2038825274187
669,18957,598.4959769216646
670,18958,600.6672453322136
671,18959,586.4690379867114
672,18960,518.5354056198391
673,18961,413.81838206525
674,18962,350.2178103850515
675,18963,289.37246486138434
676,18964,243.56567815865085
677,18965,218.0314584939404
678,18966,234.44302299154043
679,18967,271.89198319268877
680,18968,313.1005830990708
681,18969,404.59436406294964
682,18970,574.2757501712043
683,18971,636.6599678291216
684,18972,643.4052037708641
685,18973,569.0417419541147
686,18974,608.444240433473
687,18975,600.7590945654223
688,18976,585.4256620421174
689,18977,599.0635707767875
690,18978,613.8072558953497
691,18979,651.3115049156929
692,18980,625.8878628893711
693,18981,584.2000932166362
694,18982,586.3194979524296
695,18983,572.4604339409816
696,18984,403.3783706250887
697,18985,321.9170434324618
698,18986,272.4409716018114
699,18987,225.10824162531398
700,18988,189.47428725409355
701,18989,169.61074117430024
702,18990,182.37760352295138
703,18991,211.50984865766054
704,18992,243.56678769368915
705,18993,314.7415076598626
706,18994,446.7398250591086
707,18995,495.26967239227355
708,18996,500.5169173328759
709,18997,442.66819237295834
710,18998,473.3201313975692
711,18999,467.3417129816371
712,19000,455.41354961939396
713,19001,466.02273337908116
714,19002,477.49212122739186
715,19003,506.6673765665324
716,19004,486.88985089560094
717,19005,454.46015675450246
718,19006,456.10888125769725
719,19007,445.3276566802856
720,19008,397.7746000095455
721,19009,317.4449413070208
722,19010,268.65619576277356
723,19011,221.98101656418407
724,19012,186.84209246965304
725,19013,167.25449265755358
726,19014,179.8439965425588
727,19015,208.571533762469
728,19016,240.1831347583941
729,19017,310.3690887585146
730,19018,440.5336730024683
731,19019,488.3893390897698
732,19020,493.5636888055608
733,19021,436.51860382409495
734,19022,466.74472320213084
735,19023,460.8493575423362
736,19024,449.086901357806
737,19025,459.5487013296236
738,19026,470.8587553532102
739,19027,499.62870527570914
740,19028,480.1259308687861
741,19029,448.1467531170948
742,19030,449.7725733829854
743,19031,439.14112260081436
744,19032,546.7622501716471
745,19033,436.34488077033586
746,19034,369.2821666196977
747,19035,305.12466132606346
748,19036,256.8243495261762
749,19037,229.9001564065848
750,19038,247.20509612004304
751,19039,286.692617173099
752,19040,330.14443659959204
753,19041,426.6187467708013
754,19042,605.5368601248797
755,19043,671.3170071547001
756,19044,678.4294248246898
757,19045,600.0179349383305
758,19046,641.5653365187611
759,19047,633.4618442554123
760,19048,617.2937253990431
761,19049,631.6740234203329
762,19050,647.2202915514572
763,19051,686.7661111100052
764,19052,659.9585150013966
765,19053,616.0014418606424
766,19054,618.2362179044917
767,19055,603.6227258612353
768,19056,540.5557553793764
769,19057,431.39177321895505
770,19058,365.0903120370448
771,19059,301.66108164235436
772,19060,253.90904403944563
773,19061,227.29047711173268
774,19062,244.39898223560755
775,19063,283.4382662465149
776,19064,326.39684845536794
777,19065,421.7760440617412
778,19066,598.6631936131312
779,19067,663.6966465545299
780,19068,670.7283286155498
781,19069,593.2069157297171
782,19070,634.2826978238711
783,19071,626.271191213365
784,19072,610.2866024844895
785,19073,624.5036645750756
786,19074,639.8734614297634
787,19075,678.9703821788761
788,19076,652.4670887275728
789,19077,609.0089881209427
790,19078,611.2183964188041
791,19079,596.7707873753981
792,19080,555.9357262690716
793,19081,443.66579462772745
794,19082,375.4779146392939
795,19083,310.2439865657461
796,19084,261.1333010510398
797,19085,233.7573787896734
798,19086,251.35265758703684
799,19087,291.50269297866134
800,19088,335.68353900999665
801,19089,433.7764773474579
802,19090,615.6964457779147
803,19091,682.5802399711481
804,19092,689.8119884718051
805,19093,610.0849250834161
806,19094,652.3294012976359
807,19095,644.0899501370513
808,19096,627.6505655672523
809,19097,642.2721335740446
810,19098,658.0792341219282
811,19099,698.2885461406077
812,19100,671.0311771333497
813,19101,626.3366003342087
814,19102,628.608871037967
815,19103,613.7501965229569
816,19104,539.8659131309288
817,19105,430.84124301399913
818,19106,364.6243939162299
819,19107,301.2761101444869
820,19108,253.5850123663051
821,19109,227.00041531473744
822,19110,244.08708703932876
823,19111,283.0765501997653
824,19112,325.9803098585925
825,19113,421.23778518338986
826,19114,597.8991962651518
827,19115,662.8496553193244
828,19116,669.872363742907
829,19117,592.4498815320987
830,19118,633.473243853464
831,19119,625.4719613052839
832,19120,609.5077716647902
833,19121,623.7066903354214
834,19122,639.05687268205
835,19123,678.1038990262866
836,19124,651.6344283423181
837,19125,608.2317877572258
838,19126,610.4383764695538
839,19127,596.0092050637235
840,19128,527.1768902776355
841,19129,420.7147389214541
842,19130,356.05425241491014
843,19131,294.1949083982904
844,19132,247.62474345710962
845,19133,221.66499148527035
846,19134,238.35005762090594
847,19135,276.4231113969989
848,19136,318.3184599419519
849,19137,411.3370010204039
850,19138,583.846157573794
851,19139,647.2700193021776
852,19140,654.1276657992496
853,19141,578.5249236798913
854,19142,618.5840717966668
855,19143,610.7708516073799
856,19144,595.1818847069324
857,19145,609.0470716135801
858,19146,624.0364628640104
859,19147,662.1657268572927
860,19148,636.3183953198311
861,19149,593.9358915592395
862,19150,596.0906165514889
863,19151,582.000588776085
864,19152,412.0198653580936
865,19153,328.81340832920944
866,19154,278.2774204364464
867,19155,229.9306907847637
868,19156,193.5333572850643
869,19157,173.24427840200906
870,19158,186.28464270757448
871,19159,216.0409821448663
872,19160,248.7846706201542
873,19161,321.48415247863653
874,19162,456.3102436199488
875,19163,505.8797362357134
876,19164,511.239391862706
877,19165,452.15138515528804
878,19166,483.45997458291146
879,19167,477.35348169641986
880,19168,465.1697836591035
881,19169,476.0062458557549
882,19170,487.7213401224052
883,19171,517.5216111631972
884,19172,497.3203954871413
885,19173,464.1959664481876
886,19174,465.8800112490186
887,19175,454.86782263836767
888,19176,406.41608558841426
889,19177,324.341298898289
890,19178,274.4926384147228
891,19179,226.80346061510136
892,19180,190.9011582007566
893,19181,170.888026036172
894,19182,183.75103158836455
895,19183,213.1026624497398
896,19184,245.4010121574345
897,19185,317.11172643464823
898,19186,450.10408142514177
899,19187,498.9993916937224
900,19188,504.2861519768246
901,19189,446.0017865606583
902,19190,476.8845556461017
903,19191,470.8611156514198
904,19192,458.84312506251024
905,19193,469.5322032305306
906,19194,481.0879634121744
907,19195,510.48292837423105
908,19196,490.5564644110083
909,19197,457.8825524974104
910,19198,459.5436930235218
911,19199,448.68127845277706
912,19200,555.4037440679342
913,19201,443.24124499933896
914,19202,375.1186148892152
915,19203,309.9471100185767
916,19204,260.88341916412514
917,19205,233.53369328247425
918,19206,251.1121349263648
919,19207,291.22375022157513
920,19208,335.36231902083256
921,19209,433.36139093671477
922,19210,615.1072777590585
923,19211,681.9270699708143
924,19212,689.15189831631
925,19213,609.5011268024446
926,19214,651.7051787223071
927,19215,643.4736120007998
928,19216,627.0499584940994
929,19217,641.6575349303471
930,19218,657.4495094560205
931,19219,697.6203446557024
932,19220,670.3890585829934
933,19221,625.737250611652
934,19222,628.0073469497177
935,19223,613.1628908955853
936,19224,549.1972417186086
937,19225,438.288131417033
938,19226,370.92675520254204
939,19227,306.48352611759805
940,19228,257.96811012770604
941,19229,230.92401081006534
942,19230,248.30601762519294
943,19231,287.9693953324792
944,19232,331.61472631352893
945,19233,428.51868233115886
946,19234,608.2336028779041
947,19235,674.30670009206
948,19236,681.4507927302822
949,19237,602.6900993007047
950,19238,644.4225311600449
951,19239,636.2829502033821
952,19240,620.0428270476428
953,19241,634.48716735443
954,19242,650.1026703887946
955,19243,689.8246062324602
956,19244,662.8976231875765
957,19245,618.7447883579105
958,19246,620.9895169191004
959,19247,606.3109440667982
960,19248,564.5772194746094
961,19249,450.5621583054763
962,19250,381.3143624422805
963,19251,315.06643487278166
964,19252,265.1923703645309
965,19253,237.39091537511962
966,19254,255.25969608105328
967,19255,296.03382566494577
968,19256,340.9014210141508
969,19257,440.5191209744046
970,19258,625.2668626470916
971,19259,693.1903019391572
972,19260,700.5344611063349
973,19261,619.5681161895004
974,19262,662.4692426906635
975,19263,654.1017170821578
976,19264,637.4067978824538
977,19265,652.2556442860366
978,19266,668.3084512088288
979,19267,709.1427788186822
980,19268,681.4617198811911
981,19269,636.0724083069958
982,19270,638.3799993021473
983,19271,623.290360794723
984,19272,548.5074000978581
985,19273,437.73760171301217
986,19274,370.4608375056725
987,19275,306.09855497002144
988,19276,257.6440787494064
989,19277,230.6339492770013
990,19278,247.99412271271189
991,19279,287.6076796148601
992,19280,331.19818809576765
993,19281,427.9804239425767
994,19282,607.4696062250964
995,19283,673.4597096275435
996,19284,680.5948286364936
997,19285,601.9330657919221
998,19286,643.6130779261712
999,19287,635.4837210225314
1000,19288,619.2639969366123
1001,19289,633.6901938399537
1002,19290,649.2860823841064
1003,19291,688.9581238682955
1004,19292,662.064963559971
1005,19293,617.9675887013789
1006,19294,620.2094976796009
1007,19295,605.5493624480978
1008,19296,535.8183829129289
1009,19297,427.61110214411815
1010,19298,361.8906998327549
1011,19299,299.0173563870968
1012,19300,251.68381250274638
1013,19301,225.2985278309427
1014,19302,242.25709585710035
1015,19303,280.9542437842779
1016,19304,323.5363416017826
1017,19305,418.07964420240955
1018,19306,593.4165738114275
1019,19307,657.8800805700381
1020,19308,664.850137726213
1021,19309,588.0081141601881
1022,19310,628.7239125205754
1023,19311,620.7826178918187
1024,19312,604.9381163783287
1025,19313,619.0305816667692
1026,19314,634.2656792758942
1027,19315,673.0199588191063
1028,19316,646.7489373793703
1029,19317,603.6716988895694
1030,19318,605.8617441708811
1031,19319,591.5407524183042
1032,19320,420.6613528432017
1033,19321,335.7097674417563
1034,19322,284.113864375866
1035,19323,234.75313589947172
1036,19324,197.5924239115638
1037,19325,176.87781258215443
1038,19326,190.1916786152394
1039,19327,220.57211183166612
1040,19328,254.0025491702147
1041,19329,328.2267916421395
1042,19330,465.8806541537741
1043,19331,516.4897911801546
1044,19332,521.9618573992552
1045,19333,461.6345699837618
1046,19334,493.5998092636444
1047,19335,487.36524201401335
1048,19336,474.92600951594886
1049,19337,485.9897499589388
1050,19338,497.95055043784686
1051,19339,528.3758366560697
1052,19340,507.7509313302518
1053,19341,473.931767976139
1054,19342,475.6511330449821
1055,19343,464.40798059480886
1056,19344,415.05757775294654
1057,19345,331.23766174526105
1058,19346,280.32908551461634
1059,19347,231.62590834119612
1060,19348,194.96022702526818
1061,19349,174.5215621839008
1062,19350,187.65806961171592
1063,19351,217.6337945901771
1064,19352,250.61889353301163
1065,19353,323.8543692493361
1066,19354,459.67449714140935
1067,19355,509.60945238358045
1068,19356,515.0086233196619
1069,19357,455.484976524341
1070,19358,487.02439581762394
1071,19359,480.87288139044944
1072,19360,468.5993562024181
1073,19361,479.51571273984973
1074,19362,491.31717926680284
